l n daughter parent cfp_float
3 6 3F9 2F5 7.216878364870321638235851E-02
3 6 3F9 2F6 0.000000000000000000000000E+00
3 6 3F9 2F7 -2.083333333333333425851919E-01
3 6 3F9 2G4 -9.475587393582686479565069E-02
3 6 3F9 2G5 -1.509881406957247138023170E-02
3 6 3F9 2G6 -2.516629396817004482578284E-01
3 6 3F9 2H4 1.740776559556978519971437E-01
3 6 3F9 2H5 -1.574851970871780221239433E-02
3 6 3F9 2H6 -1.071336709759827254817566E-01
3 6 3F9 2H7 2.317443793305259125414608E-01
3 6 3F9 2I3 1.872777395731228117226053E-02
3 6 3F9 2I4 -4.346619104901836561083428E-01
3 6 3F9 2I5 1.891412455664040828673400E-02
3 6 3G1 4P1 -1.019462903068660969418957E-01
3 6 3G1 4P2 -6.147592613027645647161279E-02
3 6 3G1 4D1 -8.828807722732931462239492E-02
3 6 3G1 4D2 -1.890952872992777422656019E-01
3 6 3G1 4D3 -6.572052946117659666391830E-02
3 6 3G1 4F1 -3.818813079129866894234624E-01
3 6 3G1 4F2 -1.643355495305448832343842E-01
3 6 3G1 4F3 -4.386344633065126369375619E-02
3 6 3G1 4F4 1.020866156180317008139724E-01
3 6 3G1 4G1 6.950883430013597708008177E-02
3 6 3G1 4G2 1.488739295791740302465911E-01
3 6 3G1 4G3 -1.297876464512851268917615E-01
3 6 3G1 4G4 3.798685881987931556302840E-02
3 6 3G1 4H1 1.430774315660313100728729E-01
3 6 3G1 4H2 -1.187827741832997302529051E-01
3 6 3G1 4H3 -8.247860988423225125920624E-02
3 6 3G1 4I1 -9.059288441743483522028413E-02
3 6 3G1 4I2 -1.940317202975889998572967E-01
3 6 3G1 4I3 1.581519048637259061695914E-01
3 6 3G1 4K1 1.387083964294131832595269E-01
3 6 3G1 4K2 -1.429773424096295042495797E-01
3 6 3G1 2P1 1.934294858246657367040200E-01
3 6 3G1 2P2 -9.118353407203219629373336E-02
3 6 3G1 2P3 0.000000000000000000000000E+00
3 6 3G1 2D1 1.887678493266885526580268E-01
3 6 3G1 2D2 -9.858079419176488111808965E-02
3 6 3G1 2D3 1.258452328844590351053512E-01
3 6 3G1 2D4 1.089851686231103483626370E-01
3 6 3G1 2F2 -6.579516949597689901008124E-02
3 6 3G1 2F3 0.000000000000000000000000E+00
3 6 3G1 2F4 7.273929674533079203779806E-02
3 6 3G1 2F5 0.000000000000000000000000E+00
3 6 3G1 2G1 -1.486161390315141050955106E-01
3 6 3G1 2G2 -1.946814696769276764598544E-01
3 6 3G1 2G3 -9.907742602100941264886558E-02
3 6 3G1 2G4 2.152284628511071384870945E-01
3 6 3G1 2G5 0.000000000000000000000000E+00
3 6 3G1 2H1 -2.714703393093185757045660E-01
3 6 3G1 2H2 -1.781741612749495884404638E-01
3 6 3G1 2H3 1.279723452110880788090697E-01
3 6 3G1 2H4 1.969789467617596157023030E-01
3 6 3G1 2H5 0.000000000000000000000000E+00
3 6 3G1 2I1 1.936957343826588295865321E-01
3 6 3G1 2I2 1.291304895884392012206376E-01
3 6 3G1 2I3 0.000000000000000000000000E+00
3 6 3G1 2K1 2.080625946441197471337148E-01
3 6 3G1 2K2 -2.300218531141180744459263E-01
3 6 3G1 2K3 0.000000000000000000000000E+00
3 6 3G2 4P1 1.430774315660313100728729E-01
3 6 3G2 4P2 -9.490683129445554033765120E-02
3 6 3G2 4D1 -4.956347617776506175868434E-02
3 6 3G2 4D2 -1.873323315403436009618510E-02
3 6 3G2 4D3 1.352795605212220308999349E-01
3 6 3G2 4F3 -2.257220000814977867165112E-01
3 6 3G2 4F4 -9.698572899377438938373075E-02
3 6 3G2 4G1 -3.433858357584751441748949E-01
3 6 3G2 4G2 -1.297876464512851268917615E-01
3 6 3G2 4G3 -2.363300654652927268450924E-01
3 6 3G2 4G4 -7.819239450544408776000438E-02
3 6 3G2 4H1 1.019462903068660969418957E-01
3 6 3G2 4H2 1.128476429189741170322492E-01
3 6 3G2 4H3 -2.067766358854683170220845E-02
3 6 3G2 4I1 -2.151657414559676184673265E-01
3 6 3G2 4I2 -8.132500607904442901929798E-02
3 6 3G2 4I3 1.565100471719475250242937E-01
3 6 3G2 4K1 -1.317776562953068830719161E-01
3 6 3G2 4K2 1.358332990004725848720568E-01
3 6 3G2 2P1 2.036027544819889179006367E-01
3 6 3G2 2P2 1.599654315138600985113371E-02
3 6 3G2 2P3 1.174412119811650140333015E-01
3 6 3G2 2P4 -3.257233166544048347246232E-02
3 6 3G2 2D1 -3.311599049191588095553129E-02
3 6 3G2 2D2 -1.521895055863747847624268E-01
3 6 3G2 2D3 -6.623198098383176017633911E-03
3 6 3G2 2D4 2.549270136665162875266866E-02
3 6 3G2 2D5 -8.018753738744802128657341E-02
3 6 3G2 2F2 2.539372500916849961782873E-01
3 6 3G2 2F4 -4.253608984084654431878647E-02
3 6 3G2 2F5 1.200137166371825908628423E-01
3 6 3G2 2F6 7.532611892658953867130123E-02
3 6 3G2 2F7 -6.928995160692484611697495E-02
3 6 3G2 2G1 -2.294343122998646622434649E-01
3 6 3G2 2G2 2.658713236484543385174106E-01
3 6 3G2 2G3 -4.588686245997292828535663E-02
3 6 3G2 2G4 -4.453512237661957223755493E-02
3 6 3G2 2G5 9.675815168602319715773774E-02
3 6 3G2 2G6 -9.128709291752767907013322E-02
3 6 3G2 2H1 1.450721143684992886502272E-01
3 6 3G2 2H2 -1.269535982838458920696212E-01
3 6 3G2 2H3 1.139794175900402453671667E-02
3 6 3G2 2H4 2.126552784308202020957523E-02
3 6 3G2 2H5 2.558730324947234430199572E-02
3 6 3G2 2H6 4.318899152714244377149200E-02
3 6 3G2 2H7 1.715595786024065316777154E-01
3 6 3G2 2I1 -1.437636581963238069370448E-01
3 6 3G2 2I2 -2.875273163926475930574078E-02
3 6 3G2 2I3 -1.936713024384434100877428E-01
3 6 3G2 2I4 1.341794143165688825425352E-02
3 6 3G2 2I5 7.823937101584299558254543E-02
3 6 3G2 2K1 1.482498633322202330475648E-01
3 6 3G2 2K2 -2.483278645931523420653519E-02
3 6 3G2 2K3 -1.680851319598045678915810E-01
3 6 3G2 2K4 4.606232331292035159231446E-02
3 6 3G2 2K5 2.082171731161436556423183E-01
3 6 3G3 4P2 1.111111111111111049432054E-01
3 6 3G3 4D1 -3.191423692521127009058546E-01
3 6 3G3 4D2 1.206244774092909838314469E-01
3 6 3G3 4D3 9.898564515274976827186038E-02
3 6 3G3 4F3 1.321307533356806951374551E-01
3 6 3G3 4F4 1.845105556743469044089778E-01
3 6 3G3 4G1 -1.005037815259212097274144E-01
3 6 3G3 4G2 3.798685881987931556302840E-02
3 6 3G3 4G3 -7.819239450544408776000438E-02
3 6 3G3 4G4 -1.602000246138249039962176E-01
3 6 3G3 4H2 1.073435314532551060340282E-01
3 6 3G3 4H3 -3.147058634999704285206690E-01
3 6 3G3 4I1 2.339098217557456782511593E-01
3 6 3G3 4I2 -8.840960251159268867837682E-02
3 6 3G3 4I3 -6.805774374535447646117348E-02
3 6 3G3 4K1 1.074430618700507045204517E-01
3 6 3G3 4K2 1.476663642766641304504560E-01
3 6 3G3 2P3 3.928371006591930419959979E-02
3 6 3G3 2P4 1.416394309331329148804457E-01
3 6 3G3 2D1 1.705887719063863272594972E-01
3 6 3G3 2D2 2.227177015936869786116858E-01
3 6 3G3 2D3 0.000000000000000000000000E+00
3 6 3G3 2D4 5.222926618683020744127177E-02
3 6 3G3 2D5 3.486921747004710636641533E-02
3 6 3G3 2F2 2.972941950052815918148497E-01
3 6 3G3 2F4 6.971811192204935281324651E-02
3 6 3G3 2F5 6.523433255891435134099510E-02
3 6 3G3 2F6 1.259817301944088085985385E-01
3 6 3G3 2F7 -3.766305946329476933565061E-02
3 6 3G3 2G1 5.372153093502535226022587E-02
3 6 3G3 2G2 -1.759328876372492078683507E-01
3 6 3G3 2G3 0.000000000000000000000000E+00
3 6 3G3 2G4 -4.125781450540991907027788E-02
3 6 3G3 2G5 -5.663926187534371048393211E-02
3 6 3G3 2G6 -9.923953268977463160194219E-02
3 6 3G3 2H2 2.415229457698239712293287E-01
3 6 3G3 2H4 5.663926187534371048393211E-02
3 6 3G3 2H5 -1.112653250799985338304054E-01
3 6 3G3 2H6 -1.878055352411514000721127E-01
3 6 3G3 2H7 5.170433561594684618301088E-02
3 6 3G3 2I1 -1.250300589159088204826986E-01
3 6 3G3 2I2 0.000000000000000000000000E+00
3 6 3G3 2I3 -2.406204605729824266835415E-02
3 6 3G3 2I4 -2.083834315265147008044977E-01
3 6 3G3 2I5 -1.215073764913896930961457E-01
3 6 3G3 2K1 2.417468892076140851710164E-01
3 6 3G3 2K2 5.669177858748396248156354E-02
3 6 3G3 2K3 5.220794376659608493351783E-02
3 6 3G3 2K4 1.859929491926290145986655E-01
3 6 3G3 2K5 -5.173849864549254218282215E-02
3 6 3G4 4P1 -2.883476527711896775230116E-01
3 6 3G4 4P2 0.000000000000000000000000E+00
3 6 3G4 4D2 2.516904657689180702107024E-01
3 6 3G4 4D3 -4.647143204516824416261400E-02
3 6 3G4 4F2 0.000000000000000000000000E+00
3 6 3G4 4F3 -3.101614034661569554995886E-02
3 6 3G4 4F4 0.000000000000000000000000E+00
3 6 3G4 4G2 -1.981548520420188252977312E-01
3 6 3G4 4G3 -9.177372491994585657071326E-02
3 6 3G4 4G4 0.000000000000000000000000E+00
3 6 3G4 4H1 4.046840883803797250806156E-01
3 6 3G4 4H2 -8.399210511316160254757790E-02
3 6 3G4 4H3 0.000000000000000000000000E+00
3 6 3G4 4I2 2.582609791768784024412753E-01
3 6 3G4 4I3 0.000000000000000000000000E+00
3 6 3G4 4K1 9.808164772274995113487961E-02
3 6 3G4 4K2 0.000000000000000000000000E+00
3 6 3G4 2P2 -1.934294858246657367040200E-01
3 6 3G4 2P3 1.229518522605529129432256E-01
3 6 3G4 2D3 -1.557255307170522518056544E-01
3 6 3G4 2D4 0.000000000000000000000000E+00
3 6 3G4 2F3 3.286710990610897664687684E-01
3 6 3G4 2F4 0.000000000000000000000000E+00
3 6 3G4 2F5 -2.041732312360634016279448E-01
3 6 3G4 2G3 1.226020596534374285102587E-01
3 6 3G4 2G4 0.000000000000000000000000E+00
3 6 3G4 2G5 -7.597371763975863112605680E-02
3 6 3G4 2H3 2.714703393093185757045660E-01
3 6 3G4 2H4 0.000000000000000000000000E+00
3 6 3G4 2H5 1.649572197684645025184125E-01
3 6 3G4 2I2 -1.597908284803674083818237E-01
3 6 3G4 2I3 -3.163038097274518123391829E-01
3 6 3G4 2K2 0.000000000000000000000000E+00
3 6 3G4 2K3 2.859546848192590084991593E-01
3 6 3G5 4P1 -2.372670782361388508441280E-01
3 6 3G5 4P2 -1.001542020962219309287988E-01
3 6 3G5 4D2 6.213110548217803952297800E-02
3 6 3G5 4D3 5.098540273330325750533731E-02
3 6 3G5 4F3 -8.507217968169308863757294E-02
3 6 3G5 4F4 -1.023480414381862935169210E-01
3 6 3G5 4G2 4.304569257022142769741890E-01
3 6 3G5 4G3 -8.907024475323914447510987E-02
3 6 3G5 4G4 -8.251562901081983814055576E-02
3 6 3G5 4H1 -1.690587968582602518274882E-01
3 6 3G5 4H2 4.253105568616404041915047E-02
3 6 3G5 4H3 -2.182092552958296918785841E-02
3 6 3G5 4I2 2.697245312375623482736842E-01
3 6 3G5 4I3 1.651634416696008689218189E-01
3 6 3G5 4K1 -4.966557291863046841307039E-02
3 6 3G5 4K2 1.433434821702305739243855E-01
3 6 3G5 2P2 2.122181263035069487266071E-01
3 6 3G5 2P3 1.011710220950949312701539E-01
3 6 3G5 2P4 3.928371006591930419959979E-02
3 6 3G5 2D3 0.000000000000000000000000E+00
3 6 3G5 2D4 1.721739861179189534645673E-01
3 6 3G5 2D5 9.670980886427657519099910E-02
3 6 3G5 2F4 -2.872825455582699305523420E-01
3 6 3G5 2F5 1.033871344887189874794942E-01
3 6 3G5 2F6 -9.084671759752216413374981E-02
3 6 3G5 2F7 8.356682589892833190603483E-02
3 6 3G5 2G3 0.000000000000000000000000E+00
3 6 3G5 2G4 -3.007837196830998593988227E-01
3 6 3G5 2G5 8.335337261060588032179908E-02
3 6 3G5 2G6 1.100963765126360544011064E-01
3 6 3G5 2H3 1.512107847877591226826155E-01
3 6 3G5 2H4 1.436242728059670681339810E-01
3 6 3G5 2H5 2.204246344819253342062204E-02
3 6 3G5 2H6 -5.208788362522543541333064E-02
3 6 3G5 2H7 -2.069086368784244789331694E-01
3 6 3G5 2I2 0.000000000000000000000000E+00
3 6 3G5 2I3 -1.668402708695479463862910E-01
3 6 3G5 2I4 -1.618264625009820448231501E-02
3 6 3G5 2I5 -9.436023181562130934807442E-02
3 6 3G5 2K2 -1.677170171031178436127362E-01
3 6 3G5 2K3 -1.447987832592328716341257E-01
3 6 3G5 2K4 -5.555325214581713355599391E-02
3 6 3G5 2K5 -2.511193593217178054999295E-01
3 6 3G6 4P2 7.856742013183860839919959E-02
3 6 3G6 4D2 0.000000000000000000000000E+00
3 6 3G6 4D3 -2.449769732467213523285920E-01
3 6 3G6 4F3 -3.270069309043139860193605E-01
3 6 3G6 4F4 1.304686651178287026819902E-01
3 6 3G6 4G2 0.000000000000000000000000E+00
3 6 3G6 4G3 1.935163033720463943154755E-01
3 6 3G6 4G4 -1.132785237506874209678642E-01
3 6 3G6 4H2 -2.656616865248784820074945E-01
3 6 3G6 4H3 -2.225306501599970676608109E-01
3 6 3G6 4I2 0.000000000000000000000000E+00
3 6 3G6 4I3 -4.812409211459648533670830E-02
3 6 3G6 4K1 -2.659080117391552366967744E-01
3 6 3G6 4K2 1.044158875331921698670357E-01
3 6 3G6 2P3 1.527777777777777901135892E-01
3 6 3G6 2P4 -5.007710104811096546439941E-02
3 6 3G6 2D3 -2.412489548185819676628938E-01
3 6 3G6 2D4 -1.055190522774425432306344E-01
3 6 3G6 2D5 -1.232813006386936777181162E-02
3 6 3G6 2F4 -1.408518563188679295627992E-01
3 6 3G6 2F5 2.537020140522269762151097E-01
3 6 3G6 2F6 -4.454126786304024587792583E-02
3 6 3G6 2F7 1.331590237336395185496762E-02
3 6 3G6 2G3 -7.597371763975863112605680E-02
3 6 3G6 2G4 8.335337261060588032179908E-02
3 6 3G6 2G5 -2.202750338440092603420339E-01
3 6 3G6 2G6 3.508647326336185312545268E-02
3 6 3G6 2H4 -1.144285890098749453036575E-01
3 6 3G6 2H5 -4.327205623124593114603442E-01
3 6 3G6 2H6 6.639928375669364168931708E-02
3 6 3G6 2H7 -1.828024316539057086972164E-02
3 6 3G6 2I2 1.768192050231853773567536E-01
3 6 3G6 2I3 -9.357939764986239472577267E-02
3 6 3G6 2I4 7.367466875966056927271808E-02
3 6 3G6 2I5 4.295934494062426944882560E-02
3 6 3G6 2K2 -1.145346887906749100416448E-01
3 6 3G6 2K3 2.030412508804131932471648E-01
3 6 3G6 2K4 -6.575843781349649530554302E-02
3 6 3G6 2K5 1.829232162031938987989399E-02
3 6 3G7 4P2 3.212080372198105049363903E-01
3 6 3G7 4D3 -2.003084041924438618575977E-01
3 6 3G7 4F3 1.909865697089801750419014E-01
3 6 3G7 4F4 -2.872134789517764019706192E-01
3 6 3G7 4G3 -1.825741858350553581402664E-01
3 6 3G7 4G4 -1.984790653795492632038844E-01
3 6 3G7 4H2 1.193524790065721499776608E-02
3 6 3G7 4H3 -8.471584175017392304152253E-02
3 6 3G7 4I3 1.059402876939547072376868E-01
3 6 3G7 4K1 -1.951231356683211792812926E-01
3 6 3G7 4K2 -2.298609423892037373349240E-01
3 6 3G7 2P3 -5.678209532243724128042217E-02
3 6 3G7 2P4 -1.417366773784602129726551E-01
3 6 3G7 2D4 1.207905125565797710418536E-01
3 6 3G7 2D5 -2.520061403162525137666705E-01
3 6 3G7 2F4 -1.151692348584987812820657E-01
3 6 3G7 2F5 5.077264965374519989360635E-02
3 6 3G7 2F6 -3.641970985317161124683594E-02
3 6 3G7 2F7 2.219458508697426668554442E-01
3 6 3G7 2G4 1.100963765126360544011064E-01
3 6 3G7 2G5 3.508647326336185312545268E-02
3 6 3G7 2G6 2.022933984281717612052631E-01
3 6 3G7 2H4 -7.197225284792174888892635E-03
3 6 3G7 2H5 1.497578654386860427805139E-02
3 6 3G7 2H6 -2.372910079477429101668662E-01
3 6 3G7 2H7 2.373462256122845503991670E-01
3 6 3G7 2I3 -1.872777395731228117226053E-02
3 6 3G7 2I4 -8.433738561749831719183135E-02
3 6 3G7 2I5 3.593683665761677747951808E-01
3 6 3G7 2K2 1.176636779871698124111390E-01
3 6 3G7 2K3 4.063405777333407159490619E-02
3 6 3G7 2K4 1.002188103351647069372277E-01
3 6 3G7 2K5 -2.416120986260687220070764E-01
3 6 3H1 4D1 -2.057377999494558740156691E-01
3 6 3H1 4F1 -2.108185106778919515324588E-01
3 6 3H1 4G1 -3.354908531601309418235246E-01
3 6 3H1 4I1 4.950937740649190565989102E-01
3 6 3H1 2D1 -5.498573992282149852650619E-02
3 6 3H1 2D2 1.292191476761844204368401E-01
3 6 3H1 2F1 4.714045207910316781507731E-01
3 6 3H1 2F2 -9.534625892455923790169692E-02
3 6 3H1 2G1 -8.966370206583540447553560E-02
3 6 3H1 2G2 1.355261854357876771803859E-01
3 6 3H1 2H2 -2.581988897471610977518708E-01
3 6 3H1 2I1 1.323193769196995273063067E-01
3 6 3H1 2K1 -3.015113445777636291822432E-01
3 6 3H1 2L1 3.209833376209784150390192E-01
3 6 3H2 4D1 4.199605255658080127378895E-02
3 6 3H2 4D2 -7.936507936507936067371816E-02
3 6 3H2 4D3 -8.792249355666623134020199E-02
3 6 3H2 4F1 -3.872983346207417021389574E-01
3 6 3H2 4F2 2.777777777777777901135892E-01
3 6 3H2 4F3 6.487491201346025360141567E-02
3 6 3H2 4G1 6.848178363444318295094604E-02
3 6 3H2 4G2 -1.294184063106211812765878E-01
3 6 3H2 4G3 -9.221388919541469164631309E-02
3 6 3H2 4H2 1.756820922315766309029783E-01
3 6 3H2 4I1 -1.010605934406526296154283E-01
3 6 3H2 4I2 1.909865697089801750419014E-01
3 6 3H2 4K1 2.051524849655545490456632E-01
3 6 3H2 4L1 -2.184014980852490295237800E-01
3 6 3H2 2D1 1.795826745870596763410276E-01
3 6 3H2 2D2 3.956512210049980410309090E-02
3 6 3H2 2D3 -1.122391716169123115909301E-01
3 6 3H2 2D4 7.290148043997553284345514E-02
3 6 3H2 2F2 -2.919371040605711273285827E-02
3 6 3H2 2F3 -7.856742013183860839919959E-02
3 6 3H2 2F4 -5.379143536399190461683162E-02
3 6 3H2 2G1 2.928404246803075761107493E-01
3 6 3H2 2G2 4.149625013793661193473028E-02
3 6 3H2 2G3 -1.830252654251922350692183E-01
3 6 3H2 2G4 7.645971773014957617586873E-02
3 6 3H2 2H2 -7.905694150420948529411902E-02
3 6 3H2 2H4 -1.456678955791877172476489E-01
3 6 3H2 2I1 -4.321532753816868521745675E-01
3 6 3H2 2I2 2.700957971135543034257864E-01
3 6 3H2 2K1 -9.231861823449954984610599E-02
3 6 3H2 2K2 -1.701034543599429238458498E-01
3 6 3H2 2L1 9.828067413836205634680709E-02
3 6 3H2 2L2 1.810889557000735783365286E-01
3 6 3H3 4D1 -2.832788618662658297608914E-01
3 6 3H3 4D2 -1.070693457399368442306553E-01
3 6 3H3 4D3 1.581519048637259061695914E-01
3 6 3H3 4F3 0.000000000000000000000000E+00
3 6 3H3 4F4 1.253502388483924978590522E-01
3 6 3H3 4G1 2.842676218074805527535887E-01
3 6 3H3 4G2 1.074430618700507045204517E-01
3 6 3H3 4G3 -1.020745336467936970059611E-01
3 6 3H3 4G4 -9.709587750058921995499617E-02
3 6 3H3 4H1 1.756820922315766309029783E-01
3 6 3H3 4H2 1.771049539100982839201492E-01
3 6 3H3 4H3 1.519109050625500056952433E-01
3 6 3H3 4I1 7.491109582924912468904211E-02
3 6 3H3 4I2 2.831373285764586522628150E-02
3 6 3H3 4I3 -9.808164772274995113487961E-02
3 6 3H3 4K1 -2.676416851539977215246324E-01
3 6 3H3 4K2 -1.003195397916580577923895E-01
3 6 3H3 4L1 -1.295119689707613097606753E-01
3 6 3H3 2D1 -1.892736510747907996421446E-01
3 6 3H3 2D2 -1.779208929716916409713434E-01
3 6 3H3 2D3 -3.785473021495815854065015E-02
3 6 3H3 2D4 2.980287092687284797309921E-02
3 6 3H3 2D5 5.356869554443541986410438E-02
3 6 3H3 2F2 0.000000000000000000000000E+00
3 6 3H3 2F4 0.000000000000000000000000E+00
3 6 3H3 2F5 -1.551130068478405454879265E-01
3 6 3H3 2F6 0.000000000000000000000000E+00
3 6 3H3 2F7 -1.151415466179595697981952E-01
3 6 3H3 2G1 1.899342940993965778151420E-01
3 6 3H3 2G2 1.148338503526429160706002E-01
3 6 3H3 2G3 3.798685881987931556302840E-02
3 6 3H3 2G4 -1.923539367937058749968848E-02
3 6 3H3 2G5 1.201500184603686849360571E-01
3 6 3H3 2G6 -5.397918963594131383509911E-03
3 6 3H3 2H1 2.500000000000000000000000E-01
3 6 3H3 2H2 -1.992430731488605555323801E-01
3 6 3H3 2H3 1.964185503295965209979990E-02
3 6 3H3 2H4 3.337447049051036479516696E-02
3 6 3H3 2H5 -1.879801544353511266738366E-01
3 6 3H3 2H6 -6.089462431656238183830254E-02
3 6 3H3 2H7 -4.247400224302939897302878E-02
3 6 3H3 2I1 5.005208126086438391588729E-02
3 6 3H3 2I2 1.001041625217287747706685E-02
3 6 3H3 2I3 1.213698468757365284131922E-01
3 6 3H3 2I4 1.741812427878080549170647E-01
3 6 3H3 2I5 -3.502215336827857461443614E-02
3 6 3H3 2K1 3.010968957982473881429542E-01
3 6 3H3 2K2 -5.043562772240019892455720E-02
3 6 3H3 2K3 1.241390970263414189611595E-01
3 6 3H3 2K4 1.603766072575385503995449E-01
3 6 3H3 2K5 -3.295255151104451579735510E-02
3 6 3H3 2L1 1.457009650921064769502067E-01
3 6 3H3 2L2 -2.440582993955490304083256E-02
3 6 3H3 2L3 1.712725957693605749465604E-01
3 6 3H4 4D1 -2.622652641564810482854853E-01
3 6 3H4 4D2 9.912695235553012351736868E-02
3 6 3H4 4D3 -6.100842180839741168973944E-02
3 6 3H4 4F3 -1.350478985567771517128932E-01
3 6 3H4 4F4 5.802588531856594372682068E-02
3 6 3H4 4G1 -1.973855084879306831524559E-01
3 6 3H4 4G2 7.460470969529907347972397E-02
3 6 3H4 4G3 1.870365045392825831260808E-02
3 6 3H4 4G4 2.846621641511466460627844E-01
3 6 3H4 4H2 1.519109050625500056952433E-01
3 6 3H4 4H3 -1.458511385141985639002371E-01
3 6 3H4 4I1 -2.427396937514730568263843E-01
3 6 3H4 4I2 9.174698042719671431388662E-02
3 6 3H4 4I3 -2.118805753879094144753736E-01
3 6 3H4 4K1 6.570137733212029484963779E-03
3 6 3H4 4K2 -2.167149747911150392543078E-01
3 6 3H4 4L1 1.049166860299685921642521E-01
3 6 3H4 2D1 1.401866804179023318077668E-01
3 6 3H4 2D2 -1.372689490688941693630198E-01
3 6 3H4 2D3 0.000000000000000000000000E+00
3 6 3H4 2D4 -3.219077975753020792737402E-02
3 6 3H4 2D5 1.058026134477538793277063E-01
3 6 3H4 2F2 -3.038577717527485844151158E-01
3 6 3H4 2F4 -7.125732858344677178585869E-02
3 6 3H4 2F5 2.051524849655545629234510E-02
3 6 3H4 2F6 1.545157428361449980513953E-01
3 6 3H4 2F7 3.553345272593506909419858E-02
3 6 3H4 2G1 1.055069922679994914860302E-01
3 6 3H4 2G2 4.208321352133858467281513E-02
3 6 3H4 2G3 0.000000000000000000000000E+00
3 6 3H4 2G4 9.868884894533714105535616E-03
3 6 3H4 2G5 1.006432733092569725696919E-01
3 6 3H4 2G6 3.831418102969796901646760E-02
3 6 3H4 2H2 3.417995363907374573031461E-01
3 6 3H4 2H4 8.015500717251028417464909E-02
3 6 3H4 2H5 -5.156616454358411982816790E-02
3 6 3H4 2H6 1.503399124276582066173091E-01
3 6 3H4 2H7 9.291577888967676029929876E-03
3 6 3H4 2I1 1.297498240269205072028313E-01
3 6 3H4 2I2 0.000000000000000000000000E+00
3 6 3H4 2I3 -7.491109582924912468904211E-02
3 6 3H4 2I4 2.594996480538409866500871E-02
3 6 3H4 2I5 1.513129964531232662938720E-01
3 6 3H4 2K1 1.478280989972706460644503E-02
3 6 3H4 2K2 3.466699358503253294849777E-03
3 6 3H4 2K3 -7.662031412973457911164132E-02
3 6 3H4 2K4 2.519658680549099472045782E-01
3 6 3H4 2K5 -7.118564723133588567627328E-03
3 6 3H4 2L1 2.360625435674293393084611E-01
3 6 3H4 2L2 5.535874937869307566007393E-02
3 6 3H4 2L3 -1.849955469874088320736405E-01
3 6 3H5 4D2 -1.419725699999866419531713E-01
3 6 3H5 4D3 -1.966006723439929493313372E-02
3 6 3H5 4F2 -4.969039949999532468360997E-01
3 6 3H5 4F3 1.450647132964148593170517E-02
3 6 3H5 4G2 -2.315106832401893910411417E-01
3 6 3H5 4G3 -2.061965247105806281480156E-02
3 6 3H5 4H2 3.928371006591930419959979E-02
3 6 3H5 4I2 3.416471621270255054625409E-01
3 6 3H5 4K1 4.587349021359835715694331E-02
3 6 3H5 4L1 -4.883605961064069883592609E-02
3 6 3H5 2D3 -1.505846504842085487041459E-01
3 6 3H5 2D4 -1.304101327393252796049694E-01
3 6 3H5 2F3 -1.756820922315766309029783E-01
3 6 3H5 2F4 9.622504486493763109500321E-02
3 6 3H5 2G3 -2.455541610544030861618126E-01
3 6 3H5 2G4 -1.367753011080483083183879E-01
3 6 3H5 2H4 2.605786533235238677796985E-01
3 6 3H5 2I2 3.623715376697393408811365E-01
3 6 3H5 2K2 3.042903097250923005745449E-01
3 6 3H5 2L2 -3.239417719358500535875578E-01
3 6 3H6 4D2 3.551088463682078311123291E-01
3 6 3H6 4D3 5.960574185374569594619842E-02
3 6 3H6 4F3 0.000000000000000000000000E+00
3 6 3H6 4F4 1.322808167041292504162442E-01
3 6 3H6 4G2 -3.563483225498991768809276E-01
3 6 3H6 4G3 -3.847078735874117499937697E-02
3 6 3H6 4G4 -1.024642800235616851844966E-01
3 6 3H6 4H1 -2.913357911583754344952979E-01
3 6 3H6 4H2 6.674894098102072959033393E-02
3 6 3H6 4H3 1.603100143450205683492982E-01
3 6 3H6 4I2 -9.390602830316850668790352E-02
3 6 3H6 4I3 -1.035045531915110977871919E-01
3 6 3H6 4K1 -1.008712554448003978491144E-01
3 6 3H6 4K2 -1.058661776550184896450446E-01
3 6 3H6 4L1 -4.881165987910980608166511E-02
3 6 3H6 2D3 0.000000000000000000000000E+00
3 6 3H6 2D4 2.012842425538329815815075E-01
3 6 3H6 2D5 -6.460627768351831501369986E-02
3 6 3H6 2F4 0.000000000000000000000000E+00
3 6 3H6 2F5 -1.336238035891207376337775E-01
